serial_number,model,duration,event_observed,smart_5_raw,smart_9_raw,smart_187_raw,smart_188_raw,smart_194_raw,smart_197_raw,smart_198_raw
ZL2P2DH1,ST16000NM001G,90,0,0.0,17271.0,0.0,0.0,26.0,0.0,0.0
ZL2P2DWS,ST16000NM001G,90,0,0.0,9653.0,0.0,1.0,38.0,0.0,0.0
ZL2P2HKH,ST16000NM001G,90,0,0.0,17276.0,0.0,0.0,34.0,0.0,0.0
ZL2P2HMZ,ST16000NM001G,90,0,0.0,17275.0,0.0,0.0,36.0,0.0,0.0
ZL2P2HP6,ST16000NM001G,90,0,0.0,17287.0,0.0,0.0,31.0,0.0,0.0
ZL2P2HP9,ST16000NM001G,90,0,0.0,11968.0,0.0,0.0,43.0,0.0,0.0
ZL2P2HTB,ST16000NM001G,90,0,0.0,17287.0,0.0,0.0,32.0,0.0,0.0
ZL2P2HTL,ST16000NM001G,90,0,0.0,25847.0,0.0,0.0,28.0,0.0,0.0
ZL2P2HVG,ST16000NM001G,90,0,0.0,25859.0,0.0,0.0,44.0,0.0,0.0
ZL2P2J0L,ST16000NM001G,90,0,0.0,17276.0,0.0,0.0,37.0,0.0,0.0
ZL2P2J2K,ST16000NM001G,9,0,0.0,23958.0,0.0,0.0,37.0,0.0,0.0
ZL2P2J4G,ST16000NM001G,90,0,0.0,17287.0,0.0,0.0,32.0,0.0,0.0
ZL2P2J5C,ST16000NM001G,90,0,0.0,17290.0,0.0,0.0,35.0,0.0,0.0
ZL2P2J6C,ST16000NM001G,90,0,0.0,17290.0,0.0,0.0,33.0,0.0,0.0
ZL2P2J8S,ST16000NM001G,90,0,0.0,25897.0,0.0,0.0,29.0,0.0,0.0
ZL2P2JAS,ST16000NM001G,90,0,0.0,17289.0,0.0,0.0,32.0,0.0,0.0
ZL2P2JBE,ST16000NM001G,90,0,0.0,17274.0,0.0,0.0,36.0,0.0,0.0
ZL2P2JSK,ST16000NM001G,90,0,0.0,24544.0,0.0,64425492504.0,32.0,0.0,0.0
ZL2P2KJK,ST16000NM001G,90,0,0.0,17275.0,0.0,0.0,29.0,0.0,0.0
ZL2P2KJQ,ST16000NM001G,90,0,0.0,25834.0,0.0,0.0,32.0,0.0,0.0
ZL2P2NFQ,ST16000NM001G,90,0,0.0,23259.0,0.0,0.0,28.0,0.0,0.0
ZL2P2NJC,ST16000NM001G,90,0,0.0,17275.0,0.0,0.0,36.0,0.0,0.0
ZL2P2P6H,ST16000NM001G,90,0,0.0,17288.0,0.0,0.0,31.0,0.0,0.0
ZL2P2P6M,ST16000NM001G,90,0,0.0,17290.0,0.0,0.0,35.0,0.0,0.0
ZL2P2P6W,ST16000NM001G,90,0,0.0,25230.0,0.0,0.0,47.0,0.0,0.0
ZL2P2P76,ST16000NM001G,90,0,0.0,17286.0,0.0,0.0,31.0,0.0,0.0
ZL2P2VSP,ST16000NM001G,90,0,0.0,17284.0,0.0,0.0,29.0,0.0,0.0
ZL2P2W44,ST16000NM001G,90,0,0.0,26099.0,0.0,0.0,30.0,0.0,0.0
ZL2P2W83,ST16000NM001G,90,0,0.0,17280.0,0.0,0.0,38.0,0.0,0.0
ZL2P2WYY,ST16000NM001G,10,0,0.0,21707.0,0.0,0.0,45.0,0.0,0.0
ZL2P30MX,ST16000NM001G,90,0,0.0,17285.0,0.0,0.0,31.0,0.0,0.0
ZL2P30RV,ST16000NM001G,90,0,0.0,23709.0,0.0,0.0,26.0,0.0,0.0
ZL2P32WR,ST16000NM001G,90,0,0.0,25891.0,0.0,0.0,36.0,0.0,0.0
ZL2P32YC,ST16000NM001G,90,0,0.0,17290.0,0.0,0.0,35.0,0.0,0.0
ZL2P34HS,ST16000NM001G,90,0,0.0,25429.0,0.0,0.0,30.0,0.0,0.0
ZL2P354X,ST16000NM001G,90,0,0.0,25220.0,0.0,0.0,31.0,0.0,0.0
ZL2P35KV,ST16000NM001G,90,0,0.0,22363.0,0.0,0.0,27.0,0.0,0.0
ZL2P360E,ST16000NM001G,90,0,0.0,25871.0,0.0,0.0,35.0,0.0,0.0
ZL2P3644,ST16000NM001G,90,0,0.0,17275.0,0.0,0.0,36.0,0.0,0.0
ZL2P36KQ,ST16000NM001G,90,0,0.0,17275.0,0.0,0.0,36.0,0.0,0.0
ZL2P36R9,ST16000NM001G,90,0,0.0,17287.0,0.0,0.0,33.0,0.0,0.0
ZL2P377X,ST16000NM001G,36,0,0.0,9217.0,0.0,0.0,41.0,0.0,0.0
ZL2P381B,ST16000NM001G,90,0,0.0,25574.0,0.0,0.0,39.0,0.0,0.0
ZL2P38E3,ST16000NM001G,90,0,0.0,17286.0,0.0,0.0,32.0,0.0,0.0
ZL2P38EV,ST16000NM001G,90,0,0.0,25779.0,0.0,0.0,39.0,0.0,0.0
ZL2P392E,ST16000NM001G,90,0,0.0,17289.0,0.0,0.0,35.0,0.0,0.0
ZL2P398E,ST16000NM001G,90,0,0.0,17272.0,0.0,0.0,26.0,0.0,0.0
ZL2P3997,ST16000NM001G,90,0,0.0,17273.0,0.0,0.0,26.0,0.0,0.0
ZL2P399L,ST16000NM001G,90,0,0.0,17274.0,0.0,0.0,33.0,0.0,0.0
ZL2P39D4,ST16000NM001G,90,0,0.0,17278.0,0.0,0.0,37.0,0.0,0.0
ZL2P39EE,ST16000NM001G,90,0,0.0,23522.0,0.0,0.0,32.0,0.0,0.0
ZL2P3A4N,ST16000NM001G,90,0,0.0,17290.0,0.0,0.0,36.0,0.0,0.0
ZL2P3ATS,ST16000NM001G,90,0,0.0,26635.0,0.0,0.0,33.0,0.0,0.0
ZL2P3AWM,ST16000NM001G,90,0,0.0,17449.0,0.0,0.0,29.0,0.0,0.0
ZL2P3BDF,ST16000NM001G,90,0,0.0,17275.0,0.0,0.0,36.0,0.0,0.0
ZL2P3DLC,ST16000NM001G,90,0,0.0,17287.0,0.0,0.0,32.0,0.0,0.0
ZL2P3DRM,ST16000NM001G,90,0,0.0,17289.0,0.0,0.0,32.0,0.0,0.0
ZL2P3DWG,ST16000NM001G,90,0,0.0,25612.0,0.0,0.0,20.0,0.0,0.0
ZL2P3DYX,ST16000NM001G,90,0,0.0,25901.0,0.0,0.0,43.0,0.0,0.0
ZL2P3EEQ,ST16000NM001G,90,0,0.0,17280.0,0.0,0.0,31.0,0.0,0.0
ZL2P3F0F,ST16000NM001G,90,0,0.0,22940.0,0.0,0.0,26.0,0.0,0.0
ZL2P3F23,ST16000NM001G,90,0,0.0,25526.0,0.0,0.0,29.0,0.0,0.0
ZL2P3F2Y,ST16000NM001G,90,0,0.0,17286.0,0.0,0.0,32.0,0.0,0.0
ZL2P3F5T,ST16000NM001G,90,0,0.0,17288.0,0.0,0.0,32.0,0.0,0.0
ZL2P3FBB,ST16000NM001G,90,0,0.0,17285.0,0.0,0.0,31.0,0.0,0.0
ZL2P3FCX,ST16000NM001G,90,0,0.0,17274.0,0.0,0.0,33.0,0.0,0.0
ZL2P3FDW,ST16000NM001G,90,0,0.0,13978.0,0.0,12885098499.0,33.0,0.0,0.0
ZL2P3FDY,ST16000NM001G,90,0,0.0,17274.0,0.0,0.0,32.0,0.0,0.0
ZL2P3FGF,ST16000NM001G,90,0,0.0,17281.0,0.0,0.0,30.0,0.0,0.0
ZL2P3FGL,ST16000NM001G,90,0,0.0,17279.0,0.0,0.0,31.0,0.0,0.0
ZL2P3FP6,ST16000NM001G,90,0,0.0,17288.0,0.0,0.0,33.0,0.0,0.0
ZL2P3FXY,ST16000NM001G,90,0,0.0,17289.0,0.0,0.0,32.0,0.0,0.0
ZL2P3G45,ST16000NM001G,90,0,0.0,25212.0,0.0,0.0,23.0,0.0,0.0
ZL2P3GFG,ST16000NM001G,90,0,0.0,17279.0,0.0,0.0,36.0,0.0,0.0
ZL2P3J3R,ST16000NM001G,90,0,0.0,17282.0,0.0,0.0,26.0,0.0,0.0
ZL2P3J5W,ST16000NM001G,90,0,0.0,17272.0,0.0,0.0,26.0,0.0,0.0
ZL2P3JB4,ST16000NM001G,90,0,0.0,25800.0,0.0,0.0,30.0,0.0,0.0
ZL2P3JBL,ST16000NM001G,90,0,0.0,17282.0,0.0,0.0,28.0,0.0,0.0
ZL2P3JJ5,ST16000NM001G,90,0,0.0,17282.0,0.0,0.0,32.0,0.0,0.0
ZL2P3JJA,ST16000NM001G,90,0,0.0,17283.0,0.0,0.0,35.0,0.0,0.0
ZL2P3JMY,ST16000NM001G,90,0,0.0,17276.0,0.0,0.0,32.0,0.0,0.0
ZL2P3JR9,ST16000NM001G,90,0,0.0,17274.0,0.0,0.0,35.0,0.0,0.0
ZL2P3L5G,ST16000NM001G,90,0,0.0,25609.0,0.0,0.0,26.0,0.0,0.0
ZL2P3LE4,ST16000NM001G,90,0,0.0,17275.0,0.0,0.0,36.0,0.0,0.0
ZL2P3LH8,ST16000NM001G,90,0,0.0,25870.0,0.0,0.0,33.0,0.0,0.0
ZL2P3LPF,ST16000NM001G,9,0,0.0,23768.0,0.0,8590065667.0,44.0,0.0,0.0
ZL2P3LST,ST16000NM001G,90,0,0.0,25459.0,0.0,0.0,43.0,0.0,0.0
ZL2P3LT8,ST16000NM001G,90,0,0.0,24004.0,0.0,0.0,43.0,0.0,0.0
ZL2P3LV1,ST16000NM001G,90,0,0.0,26371.0,0.0,0.0,33.0,0.0,0.0
ZL2P3LXQ,ST16000NM001G,90,0,0.0,17279.0,0.0,0.0,37.0,0.0,0.0
ZL2P3LZZ,ST16000NM001G,90,0,0.0,17289.0,0.0,0.0,34.0,0.0,0.0
ZL2P3M1C,ST16000NM001G,90,0,0.0,25421.0,0.0,0.0,27.0,0.0,0.0
ZL2P3M1N,ST16000NM001G,90,0,0.0,25929.0,0.0,0.0,26.0,0.0,0.0
ZL2P3M2X,ST16000NM001G,90,0,0.0,25766.0,0.0,0.0,32.0,0.0,0.0
ZL2P3M48,ST16000NM001G,90,0,0.0,25160.0,0.0,0.0,28.0,0.0,0.0
ZL2P3M4X,ST16000NM001G,90,0,0.0,17269.0,0.0,0.0,35.0,0.0,0.0
ZL2P3M54,ST16000NM001G,90,0,0.0,17280.0,0.0,0.0,39.0,0.0,0.0
ZL2P3M59,ST16000NM001G,90,0,0.0,26425.0,0.0,0.0,26.0,0.0,0.0
ZL2P3M6C,ST16000NM001G,90,0,0.0,26088.0,0.0,0.0,21.0,0.0,0.0
ZL2P3M7D,ST16000NM001G,90,0,0.0,17277.0,0.0,0.0,35.0,0.0,0.0
ZL2P3M84,ST16000NM001G,90,0,0.0,24494.0,0.0,0.0,22.0,0.0,0.0
ZL2P3M8C,ST16000NM001G,90,0,0.0,26421.0,0.0,0.0,41.0,0.0,0.0
ZL2P3M8P,ST16000NM001G,90,0,0.0,24935.0,0.0,0.0,37.0,0.0,0.0
ZL2P3M8T,ST16000NM001G,90,0,0.0,17278.0,0.0,0.0,36.0,0.0,0.0
ZL2P3M8X,ST16000NM001G,90,0,0.0,26035.0,0.0,0.0,44.0,0.0,0.0
ZL2P3M8Z,ST16000NM001G,90,0,0.0,17279.0,0.0,0.0,37.0,0.0,0.0
ZL2P3M9C,ST16000NM001G,90,0,0.0,25774.0,0.0,0.0,29.0,0.0,0.0
ZL2P3M9V,ST16000NM001G,90,0,0.0,17094.0,0.0,0.0,23.0,0.0,0.0
ZL2P3MC8,ST16000NM001G,90,0,0.0,22085.0,0.0,0.0,23.0,0.0,0.0
ZL2P3MCS,ST16000NM001G,90,0,0.0,24449.0,0.0,0.0,37.0,0.0,0.0
ZL2P3MDE,ST16000NM001G,90,0,0.0,26143.0,0.0,0.0,26.0,0.0,0.0
ZL2P3ME0,ST16000NM001G,90,0,0.0,25587.0,0.0,0.0,38.0,0.0,0.0
ZL2P3ME5,ST16000NM001G,90,0,0.0,26417.0,0.0,0.0,40.0,0.0,0.0
ZL2P3MFL,ST16000NM001G,90,0,32.0,25797.0,31.0,0.0,39.0,0.0,0.0
ZL2P3MJN,ST16000NM001G,90,0,0.0,16918.0,0.0,0.0,27.0,0.0,0.0
ZL2P3MMW,ST16000NM001G,90,0,0.0,25749.0,0.0,0.0,20.0,0.0,0.0
ZL2P3MY7,ST16000NM001G,90,0,0.0,17268.0,0.0,0.0,34.0,0.0,0.0
ZL2P3N2Y,ST16000NM001G,90,0,0.0,26365.0,0.0,0.0,30.0,0.0,0.0
ZL2P3N2Z,ST16000NM001G,90,0,0.0,17280.0,0.0,0.0,37.0,0.0,0.0
ZL2P3N4A,ST16000NM001G,90,0,0.0,25574.0,0.0,0.0,25.0,0.0,0.0
ZL2P3N4F,ST16000NM001G,90,0,0.0,17279.0,0.0,0.0,37.0,0.0,0.0
ZL2P3N4J,ST16000NM001G,90,0,0.0,25277.0,0.0,0.0,28.0,0.0,0.0
ZL2P3N5B,ST16000NM001G,90,0,0.0,16425.0,0.0,0.0,27.0,0.0,0.0
ZL2P3N5T,ST16000NM001G,90,0,0.0,25427.0,0.0,0.0,34.0,0.0,0.0
ZL2P3N7J,ST16000NM001G,90,0,0.0,17268.0,0.0,0.0,34.0,0.0,0.0
ZL2P3NJ4,ST16000NM001G,90,0,0.0,17288.0,0.0,0.0,33.0,0.0,0.0
ZL2P3NZ8,ST16000NM001G,90,0,0.0,26412.0,0.0,0.0,25.0,0.0,0.0
ZL2P3P40,ST16000NM001G,90,0,0.0,25594.0,0.0,0.0,23.0,0.0,0.0
ZL2P3PXZ,ST16000NM001G,90,0,0.0,24507.0,0.0,0.0,40.0,0.0,0.0
ZL2P3Q1H,ST16000NM001G,90,0,0.0,18259.0,0.0,0.0,30.0,0.0,0.0
ZL2P3RRS,ST16000NM001G,90,0,0.0,17290.0,0.0,0.0,35.0,0.0,0.0
ZL2P3RZP,ST16000NM001G,90,0,0.0,17288.0,0.0,0.0,34.0,0.0,0.0
ZL2P3S2Z,ST16000NM001G,90,0,0.0,17275.0,0.0,0.0,36.0,0.0,0.0
ZL2P3S4X,ST16000NM001G,90,0,0.0,17289.0,0.0,0.0,33.0,0.0,0.0
ZL2P3SAL,ST16000NM001G,90,0,0.0,25586.0,0.0,0.0,32.0,0.0,0.0
ZL2P3SBK,ST16000NM001G,90,0,0.0,17287.0,0.0,0.0,32.0,0.0,0.0
ZL2P3SWG,ST16000NM001G,90,0,0.0,20787.0,0.0,0.0,26.0,0.0,0.0
ZL2P3T7Q,ST16000NM001G,90,0,0.0,25260.0,0.0,0.0,27.0,0.0,0.0
ZL2P3T8B,ST16000NM001G,90,0,0.0,25900.0,0.0,0.0,22.0,0.0,0.0
ZL2P3YHW,ST16000NM001G,90,0,0.0,25146.0,0.0,0.0,30.0,0.0,0.0
ZL2P41PM,ST16000NM001G,90,0,0.0,20897.0,0.0,0.0,35.0,0.0,0.0
ZL2P426K,ST16000NM001G,90,0,0.0,19459.0,0.0,0.0,30.0,0.0,0.0
ZL2P43GK,ST16000NM001G,90,0,0.0,26290.0,0.0,0.0,27.0,0.0,0.0
ZL2P43YG,ST16000NM001G,90,0,0.0,17280.0,0.0,0.0,30.0,0.0,0.0
ZL2P44VS,ST16000NM001G,90,0,0.0,22452.0,0.0,0.0,31.0,0.0,0.0
ZL2P44YC,ST16000NM001G,90,0,0.0,25482.0,0.0,0.0,43.0,0.0,0.0
ZL2P454A,ST16000NM001G,90,0,0.0,26563.0,0.0,0.0,33.0,0.0,0.0
ZL2P4CRS,ST16000NM001G,90,0,0.0,24892.0,0.0,0.0,36.0,0.0,0.0
ZL2P4CVK,ST16000NM001G,90,0,0.0,17285.0,0.0,0.0,31.0,0.0,0.0
ZL2P4D84,ST16000NM001G,90,0,0.0,17283.0,0.0,0.0,35.0,0.0,0.0
ZL2P4DM6,ST16000NM001G,90,0,0.0,25801.0,0.0,0.0,36.0,0.0,0.0
ZL2P4EC5,ST16000NM001G,90,0,0.0,17279.0,0.0,0.0,30.0,0.0,0.0
ZL2P4EGQ,ST16000NM001G,90,0,0.0,17283.0,0.0,0.0,33.0,0.0,0.0
ZL2P4F8K,ST16000NM001G,90,0,0.0,17282.0,0.0,0.0,28.0,0.0,0.0
ZL2P4FQB,ST16000NM001G,90,0,0.0,17282.0,0.0,0.0,34.0,0.0,0.0
ZL2P4FSN,ST16000NM001G,90,0,8.0,17272.0,0.0,0.0,26.0,0.0,0.0
ZL2P4G84,ST16000NM001G,90,0,0.0,25474.0,0.0,0.0,33.0,0.0,0.0
ZL2P4J4G,ST16000NM001G,90,0,0.0,17282.0,0.0,0.0,36.0,0.0,0.0
ZL2P4J89,ST16000NM001G,90,0,0.0,25481.0,0.0,0.0,41.0,0.0,0.0
ZL2P4J8Z,ST16000NM001G,90,0,0.0,23280.0,0.0,0.0,29.0,0.0,0.0
ZL2P4K5T,ST16000NM001G,90,0,0.0,25788.0,0.0,0.0,30.0,0.0,0.0
ZL2P4NXL,ST16000NM001G,90,0,0.0,17282.0,0.0,0.0,33.0,0.0,0.0
ZL2P4PDD,ST16000NM001G,90,0,0.0,17280.0,0.0,0.0,30.0,0.0,0.0
ZL2P4PZW,ST16000NM001G,90,0,0.0,17284.0,0.0,0.0,31.0,0.0,0.0
ZL2P4QLP,ST16000NM001G,90,0,0.0,26276.0,0.0,0.0,33.0,0.0,0.0
ZL2P4QTL,ST16000NM001G,90,0,0.0,16596.0,0.0,0.0,23.0,0.0,0.0
ZL2P4RDR,ST16000NM001G,90,0,0.0,25495.0,0.0,0.0,35.0,0.0,0.0
ZL2P4RNK,ST16000NM001G,90,0,0.0,17281.0,0.0,0.0,30.0,0.0,0.0
ZL2P4RRL,ST16000NM001G,90,0,0.0,24752.0,0.0,0.0,31.0,0.0,0.0
ZL2P4S2N,ST16000NM001G,90,0,0.0,17287.0,0.0,0.0,33.0,0.0,0.0
ZL2P4SKG,ST16000NM001G,90,0,0.0,17286.0,0.0,0.0,33.0,0.0,0.0
ZL2P4TCQ,ST16000NM001G,90,0,0.0,23744.0,0.0,0.0,37.0,0.0,0.0
ZL2P4TN1,ST16000NM001G,90,0,0.0,17275.0,0.0,0.0,28.0,0.0,0.0
ZL2P4TYY,ST16000NM001G,90,0,0.0,11344.0,0.0,1.0,43.0,0.0,0.0
ZL2P4VF1,ST16000NM001G,9,0,0.0,21654.0,0.0,0.0,34.0,0.0,0.0
ZL2P4X3B,ST16000NM001G,90,0,0.0,25491.0,0.0,0.0,33.0,0.0,0.0
ZL2P4X6N,ST16000NM001G,90,0,0.0,20103.0,0.0,0.0,25.0,0.0,0.0
ZL2P4Y74,ST16000NM001G,90,0,0.0,25498.0,0.0,0.0,36.0,0.0,0.0
ZL2P4YT7,ST16000NM001G,90,0,0.0,18735.0,0.0,0.0,22.0,0.0,0.0
ZL2P5002,ST16000NM001G,90,0,0.0,17285.0,0.0,0.0,33.0,0.0,0.0
ZL2P5092,ST16000NM001G,90,0,0.0,13598.0,0.0,0.0,29.0,0.0,0.0
ZL2P50NA,ST16000NM001G,90,0,0.0,17273.0,0.0,0.0,30.0,0.0,0.0
ZL2P50NC,ST16000NM001G,90,0,0.0,17284.0,0.0,0.0,31.0,0.0,0.0
ZL2P50RZ,ST16000NM001G,90,0,0.0,17276.0,0.0,0.0,26.0,0.0,0.0
ZL2P5236,ST16000NM001G,90,0,0.0,17281.0,0.0,0.0,26.0,0.0,0.0
ZL2P5259,ST16000NM001G,90,0,0.0,17283.0,0.0,0.0,30.0,0.0,0.0
ZL2P539W,ST16000NM001G,90,0,0.0,19535.0,0.0,0.0,23.0,0.0,0.0
ZL2P53S3,ST16000NM001G,90,0,0.0,17284.0,0.0,0.0,29.0,0.0,0.0
ZL2P53VE,ST16000NM001G,90,0,0.0,17287.0,0.0,0.0,30.0,0.0,0.0
ZL2P55D8,ST16000NM001G,90,0,0.0,17286.0,0.0,0.0,32.0,0.0,0.0
ZL2P55DG,ST16000NM001G,90,0,0.0,17284.0,0.0,0.0,31.0,0.0,0.0
ZL2P55DQ,ST16000NM001G,90,0,0.0,16163.0,0.0,0.0,32.0,0.0,0.0
ZL2P55F3,ST16000NM001G,90,0,0.0,17280.0,0.0,0.0,35.0,0.0,0.0
ZL2P55G3,ST16000NM001G,90,0,0.0,17279.0,0.0,0.0,31.0,0.0,0.0
ZL2P55H0,ST16000NM001G,90,0,0.0,21533.0,0.0,0.0,33.0,0.0,0.0
ZL2P55H9,ST16000NM001G,6,0,0.0,24007.0,0.0,0.0,27.0,0.0,0.0
ZL2P55HN,ST16000NM001G,90,0,0.0,25928.0,0.0,0.0,20.0,0.0,0.0
ZL2P55KB,ST16000NM001G,90,0,0.0,17284.0,0.0,0.0,31.0,0.0,0.0
ZL2P55KN,ST16000NM001G,90,0,0.0,25501.0,0.0,0.0,44.0,0.0,0.0
ZL2P55LF,ST16000NM001G,90,0,0.0,26015.0,0.0,0.0,26.0,0.0,0.0
ZL2P55S5,ST16000NM001G,90,0,0.0,17276.0,0.0,0.0,29.0,0.0,0.0
ZL2P55V8,ST16000NM001G,90,0,0.0,25437.0,0.0,0.0,41.0,0.0,0.0
ZL2P55WS,ST16000NM001G,90,0,0.0,17282.0,0.0,0.0,27.0,0.0,0.0
ZL2P55WZ,ST16000NM001G,90,0,0.0,24821.0,0.0,0.0,20.0,0.0,0.0
ZL2P55X6,ST16000NM001G,90,0,0.0,23917.0,0.0,0.0,41.0,0.0,0.0
ZL2P55XA,ST16000NM001G,90,0,0.0,17286.0,0.0,0.0,34.0,0.0,0.0
ZL2P55Y4,ST16000NM001G,90,0,0.0,17284.0,0.0,0.0,33.0,0.0,0.0
ZL2P55ZE,ST16000NM001G,90,0,0.0,17281.0,0.0,0.0,39.0,0.0,0.0
ZL2P55ZP,ST16000NM001G,10,0,0.0,20936.0,0.0,0.0,39.0,0.0,0.0
ZL2P5606,ST16000NM001G,90,0,0.0,17283.0,0.0,0.0,28.0,0.0,0.0
ZL2P560W,ST16000NM001G,90,0,0.0,17283.0,0.0,0.0,29.0,0.0,0.0
ZL2P5619,ST16000NM001G,90,0,0.0,24968.0,0.0,0.0,46.0,0.0,0.0
ZL2P561J,ST16000NM001G,90,0,0.0,17276.0,0.0,0.0,36.0,0.0,0.0
ZL2P5623,ST16000NM001G,90,0,0.0,17286.0,0.0,0.0,37.0,0.0,0.0
ZL2P5624,ST16000NM001G,90,0,0.0,26149.0,0.0,0.0,43.0,0.0,0.0
ZL2P5636,ST16000NM001G,90,0,0.0,17277.0,0.0,0.0,39.0,0.0,0.0
ZL2P5643,ST16000NM001G,90,0,0.0,17282.0,0.0,0.0,37.0,0.0,0.0
ZL2P5645,ST16000NM001G,90,0,0.0,25774.0,0.0,0.0,34.0,0.0,0.0
ZL2P567P,ST16000NM001G,90,0,0.0,17286.0,0.0,0.0,38.0,0.0,0.0
ZL2P568C,ST16000NM001G,90,0,0.0,24883.0,0.0,0.0,28.0,0.0,0.0
ZL2P568E,ST16000NM001G,90,0,0.0,17288.0,0.0,0.0,29.0,0.0,0.0
ZL2P568F,ST16000NM001G,90,0,0.0,17280.0,0.0,0.0,26.0,0.0,0.0
ZL2P568J,ST16000NM001G,90,0,0.0,17286.0,0.0,0.0,32.0,0.0,0.0
ZL2P56AB,ST16000NM001G,90,0,0.0,22530.0,0.0,0.0,27.0,0.0,0.0
ZL2P56AW,ST16000NM001G,90,0,0.0,23809.0,0.0,0.0,36.0,0.0,0.0
ZL2P56B0,ST16000NM001G,90,0,0.0,17276.0,0.0,0.0,33.0,0.0,0.0
ZL2P56BE,ST16000NM001G,90,0,0.0,17286.0,0.0,0.0,38.0,0.0,0.0
ZL2P56DR,ST16000NM001G,90,0,0.0,17288.0,0.0,0.0,33.0,0.0,0.0
ZL2P56DV,ST16000NM001G,90,0,0.0,17281.0,0.0,0.0,26.0,0.0,0.0
ZL2P56EL,ST16000NM001G,90,0,0.0,25776.0,0.0,0.0,38.0,0.0,0.0
ZL2P56ES,ST16000NM001G,90,0,0.0,25752.0,0.0,0.0,37.0,0.0,0.0
ZL2P573R,ST16000NM001G,90,0,0.0,17286.0,0.0,0.0,31.0,0.0,0.0
ZL2P5795,ST16000NM001G,90,0,0.0,17289.0,0.0,0.0,35.0,0.0,0.0
ZL2P57H5,ST16000NM001G,90,0,0.0,25426.0,0.0,0.0,23.0,0.0,0.0
ZL2P57P7,ST16000NM001G,90,0,0.0,25824.0,0.0,0.0,28.0,0.0,0.0
ZL2P57SQ,ST16000NM001G,90,0,0.0,17285.0,0.0,0.0,33.0,0.0,0.0
ZL2P57V3,ST16000NM001G,90,0,0.0,20169.0,0.0,0.0,31.0,0.0,0.0
ZL2P5827,ST16000NM001G,90,0,0.0,17275.0,0.0,0.0,30.0,0.0,0.0
ZL2P58F6,ST16000NM001G,90,0,0.0,17284.0,0.0,0.0,29.0,0.0,0.0
ZL2P58MJ,ST16000NM001G,90,0,0.0,17275.0,0.0,0.0,33.0,0.0,0.0
ZL2P59RX,ST16000NM001G,90,0,0.0,25787.0,0.0,0.0,41.0,0.0,0.0
ZL2P59W2,ST16000NM001G,90,0,0.0,17289.0,0.0,0.0,34.0,0.0,0.0
ZL2P5APZ,ST16000NM001G,90,0,0.0,26273.0,0.0,0.0,22.0,0.0,0.0
ZL2P5AQS,ST16000NM001G,90,0,0.0,17583.0,0.0,0.0,31.0,0.0,0.0
ZL2P5AY4,ST16000NM001G,90,0,0.0,17287.0,0.0,0.0,30.0,0.0,0.0
ZL2P5B2W,ST16000NM001G,90,0,0.0,17284.0,0.0,0.0,28.0,0.0,0.0
ZL2P5CDH,ST16000NM001G,90,0,0.0,17283.0,0.0,0.0,28.0,0.0,0.0
ZL2P5CJP,ST16000NM001G,90,0,0.0,25640.0,0.0,0.0,46.0,0.0,0.0
ZL2P5CMG,ST16000NM001G,90,0,0.0,17282.0,0.0,0.0,30.0,0.0,0.0
ZL2P5FXP,ST16000NM001G,90,0,0.0,17279.0,0.0,0.0,29.0,0.0,0.0
ZL2P5FZL,ST16000NM001G,90,0,0.0,17285.0,0.0,0.0,33.0,0.0,0.0
ZL2P5GG1,ST16000NM001G,90,0,0.0,25503.0,0.0,0.0,25.0,0.0,0.0
ZL2P5GJH,ST16000NM001G,90,0,0.0,17286.0,0.0,0.0,32.0,0.0,0.0
ZL2P5GTD,ST16000NM001G,90,0,0.0,17286.0,0.0,0.0,33.0,0.0,0.0
ZL2P5J93,ST16000NM001G,90,0,0.0,17281.0,0.0,0.0,35.0,0.0,0.0
ZL2P5JG5,ST16000NM001G,90,0,0.0,22246.0,0.0,0.0,24.0,0.0,0.0
ZL2P5JQ0,ST16000NM001G,90,0,0.0,17287.0,0.0,0.0,34.0,0.0,0.0
ZL2P5JW4,ST16000NM001G,90,0,0.0,22275.0,0.0,0.0,33.0,0.0,0.0
ZL2P5K1C,ST16000NM001G,90,0,0.0,26013.0,0.0,0.0,27.0,0.0,0.0
ZL2P5K1E,ST16000NM001G,90,0,0.0,17287.0,0.0,0.0,34.0,0.0,0.0
ZL2P5K1H,ST16000NM001G,90,0,0.0,17287.0,0.0,0.0,34.0,0.0,0.0
ZL2P5K3E,ST16000NM001G,90,0,0.0,17288.0,0.0,0.0,34.0,0.0,0.0
ZL2P5K6G,ST16000NM001G,90,0,0.0,22912.0,0.0,0.0,33.0,0.0,0.0
ZL2P5K88,ST16000NM001G,90,0,0.0,17282.0,0.0,0.0,37.0,0.0,0.0
ZL2P5K8A,ST16000NM001G,90,0,0.0,17282.0,0.0,0.0,31.0,0.0,0.0
ZL2P5K8B,ST16000NM001G,90,0,0.0,19523.0,0.0,0.0,40.0,0.0,0.0
ZL2P5K95,ST16000NM001G,90,0,0.0,25198.0,0.0,0.0,27.0,0.0,0.0
ZL2P5K9N,ST16000NM001G,90,0,0.0,24310.0,0.0,0.0,18.0,0.0,0.0
ZL2P5KAN,ST16000NM001G,90,0,0.0,17283.0,0.0,0.0,30.0,0.0,0.0
